item_id,effect_id,effect_type,mechanic,value,unit,condition,trigger,target_scope,nonhero_behavior,objective_behavior,stacking,max_stacks,duration,cooldown,confidence,source_ids,notes
upgrade_spirit_sap,eff_ability_duration,duration,ability_duration,12,seconds,Quellbedingung (englischer Tooltip): Target an enemy to reduce their Spirit Resist and Spirit Power.,item_activation,HeroEnemy,,,,,12,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_spirit_sap,eff_ability_cast_range,active,ability_cast_range,40,m,Quellbedingung (englischer Tooltip): Target an enemy to reduce their Spirit Resist and Spirit Power.,item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastRange. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cast Range.
upgrade_spirit_sap,eff_ability_cast_delay,active,ability_cast_delay,0.1,seconds,Quellbedingung (englischer Tooltip): Target an enemy to reduce their Spirit Resist and Spirit Power.,item_activation,HeroEnemy,,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastDelay. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Delay.
upgrade_spirit_sap,eff_magic_resist_reduction,defense,magic_resist_reduction,-9,percent,Quellbedingung (englischer Tooltip): Target an enemy to reduce their Spirit Resist and Spirit Power.,item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: MagicResistReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Resist.
upgrade_spirit_sap,eff_bonus_health,healing,bonus_health,50,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_spirit_sap,eff_tech_power_reduction,active,tech_power_reduction,-30,percent,Quellbedingung (englischer Tooltip): Target an enemy to reduce their Spirit Resist and Spirit Power.,item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechPowerReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Power.
upgrade_suppressor,eff_ability_duration,duration,ability_duration,4.5,seconds,"Quellbedingung (englischer Tooltip): When you deal {g:citadel_inline_attribute:'SpiritDamage'} to enemies, you also reduce their Fire Rate.",passive_item_rule,AllEnemy,,,,,4.5,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_suppressor,eff_tech_power,passive,tech_power,6,spirit_power,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechPower. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Power.
upgrade_suppressor,eff_fire_rate_slow,weapon_operation,fire_rate_slow,28,percent,"Quellbedingung (englischer Tooltip): When you deal {g:citadel_inline_attribute:'SpiritDamage'} to enemies, you also reduce their Fire Rate.",passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: FireRateSlow. Exposure-Basis: current_default_infobox_label. Wiki-Label: Fire Rate.
upgrade_suppressor,eff_bullet_resist,defense,bullet_resist,8,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BulletResist. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullet Resist.
upgrade_rupture,eff_ability_cooldown,cooldown,ability_cooldown,30,seconds,"Quellbedingung (englischer Tooltip): Inflict damage over time to a target, dealing damage based on their current health.Decay's damage is non-lethal and does not apply item procs.",item_activation,HeroEnemy,,,,,,30,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_rupture,eff_ability_duration,duration,ability_duration,10,seconds,"Quellbedingung (englischer Tooltip): Inflict damage over time to a target, dealing damage based on their current health.Decay's damage is non-lethal and does not apply item procs.",item_activation,HeroEnemy,,,,,10,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_rupture,eff_ability_cast_range,active,ability_cast_range,20,m,"Quellbedingung (englischer Tooltip): Inflict damage over time to a target, dealing damage based on their current health.Decay's damage is non-lethal and does not apply item procs.",item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastRange. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cast Range.
upgrade_rupture,eff_ability_cast_range_scaling,active,ability_cast_range_scaling,0.1,spirit_scaling_coefficient,"Quellbedingung (englischer Tooltip): Inflict damage over time to a target, dealing damage based on their current health.Decay's damage is non-lethal and does not apply item procs.",item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastRange. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für AbilityCastRange. Scale.Type: spirit.
upgrade_rupture,eff_ability_cast_delay,active,ability_cast_delay,0.1,seconds,"Quellbedingung (englischer Tooltip): Inflict damage over time to a target, dealing damage based on their current health.Decay's damage is non-lethal and does not apply item procs.",item_activation,HeroEnemy,,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastDelay. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Delay.
upgrade_rupture,eff_tech_power,active,tech_power,8,spirit_power,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechPower. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Power.
upgrade_rupture,eff_heal_amp_receive_penalty_percent,healing,heal_amp_receive_penalty_percent,-50,percent,"Quellbedingung (englischer Tooltip): Inflict damage over time to a target, dealing damage based on their current health.Decay's damage is non-lethal and does not apply item procs.",item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: HealAmpReceivePenaltyPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Healing Reduction.
upgrade_rupture,eff_heal_amp_regen_penalty_percent,healing,heal_amp_regen_penalty_percent,-50,percent,"Quellbedingung (englischer Tooltip): Inflict damage over time to a target, dealing damage based on their current health.Decay's damage is non-lethal and does not apply item procs.",item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: HealAmpRegenPenaltyPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Healing Reduction.
upgrade_rupture,eff_dot_health_percent,healing,dot_health_percent,2.6,%/sec,"Quellbedingung (englischer Tooltip): Inflict damage over time to a target, dealing damage based on their current health.Decay's damage is non-lethal and does not apply item procs.",item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DotHealthPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bleed Damage.
upgrade_rupture,eff_dot_health_percent_scaling,healing,dot_health_percent_scaling,0.004,spirit_scaling_coefficient,"Quellbedingung (englischer Tooltip): Inflict damage over time to a target, dealing damage based on their current health.Decay's damage is non-lethal and does not apply item procs.",item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DotHealthPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für DotHealthPercent. Scale.Type: spirit.
upgrade_rupture,eff_bonus_health,healing,bonus_health,65,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_greater_withering_whip,eff_ability_cooldown,cooldown,ability_cooldown,16,seconds,Quellbedingung (englischer Tooltip): Disarms enemy target and reduces their Bullet Resist.,item_activation,HeroEnemy,,,,,,16,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_greater_withering_whip,eff_ability_duration,duration,ability_duration,4.25,seconds,Quellbedingung (englischer Tooltip): Disarms enemy target and reduces their Bullet Resist.,item_activation,HeroEnemy,,,,,4.25,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_greater_withering_whip,eff_ability_cast_range,active,ability_cast_range,32,m,Quellbedingung (englischer Tooltip): Disarms enemy target and reduces their Bullet Resist.,item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastRange. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cast Range.
upgrade_greater_withering_whip,eff_ability_cast_delay,active,ability_cast_delay,0.1,seconds,Quellbedingung (englischer Tooltip): Disarms enemy target and reduces their Bullet Resist.,item_activation,HeroEnemy,,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastDelay. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Delay.
upgrade_greater_withering_whip,eff_bonus_sprint_speed,movement,bonus_sprint_speed,0.75,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusSprintSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Sprint Speed.
upgrade_greater_withering_whip,eff_bonus_health,healing,bonus_health,75,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_greater_withering_whip,eff_bullet_armor_reduction,defense,bullet_armor_reduction,-13,percent,Quellbedingung (englischer Tooltip): Disarms enemy target and reduces their Bullet Resist.,item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BulletArmorReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullet Resist.
upgrade_tech_range,eff_tech_range_multiplier,passive,tech_range_multiplier,30,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechRangeMultiplier. Exposure-Basis: current_default_infobox_label. Wiki-Label: Ability Range.
upgrade_tech_range,eff_tech_radius_multiplier,passive,tech_radius_multiplier,30,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechRadiusMultiplier. Exposure-Basis: current_default_infobox_label. Wiki-Label: Radius.
upgrade_tech_range,eff_tech_resist,defense,tech_resist,10,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechResist. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Resist.
upgrade_target_stun,eff_ability_cooldown,cooldown,ability_cooldown,35,seconds,Quellbedingung (englischer Tooltip): Apply a Stun after 2s. Stun duration is increased against airborne targets.Increases the target's gravity for the duration of the stun.,item_activation,HeroEnemy,,,,,,35,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_target_stun,eff_ability_cast_range,active,ability_cast_range,45,m,Quellbedingung (englischer Tooltip): Apply a Stun after 2s. Stun duration is increased against airborne targets.Increases the target's gravity for the duration of the stun.,item_activation,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastRange. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cast Range.
upgrade_target_stun,eff_ability_cast_delay,active,ability_cast_delay,0.1,seconds,Quellbedingung (englischer Tooltip): Apply a Stun after 2s. Stun duration is increased against airborne targets.Increases the target's gravity for the duration of the stun.,item_activation,HeroEnemy,,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastDelay. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Delay.
upgrade_target_stun,eff_stun_duration,duration,stun_duration,0.5,seconds,Quellbedingung (englischer Tooltip): Apply a Stun after 2s. Stun duration is increased against airborne targets.Increases the target's gravity for the duration of the stun.,item_activation,HeroEnemy,,,,,0.5,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: StunDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Stun Duration.
upgrade_target_stun,eff_bonus_health,healing,bonus_health,75,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_target_stun,eff_tech_range_multiplier,active,tech_range_multiplier,5,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechRangeMultiplier. Exposure-Basis: current_default_infobox_label. Wiki-Label: Ability Range.
upgrade_resonant_healing,eff_ability_cooldown,cooldown,ability_cooldown,6,seconds,Quellbedingung (englischer Tooltip): Heal and gain bonus Movement Speed for a short duration when you cast an ability.,passive_proc_cooldown,Self_or_source_defined,,,,,,6,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_resonant_healing,eff_ability_duration,duration,ability_duration,3,seconds,Quellbedingung (englischer Tooltip): Heal and gain bonus Movement Speed for a short duration when you cast an ability.,passive_item_rule,Self_or_source_defined,,,,,3,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_resonant_healing,eff_healing_per_cast,healing,healing_per_cast,65,hp,Quellbedingung (englischer Tooltip): Heal and gain bonus Movement Speed for a short duration when you cast an ability.,passive_item_rule,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: HealingPerCast. Exposure-Basis: current_default_infobox_label. Wiki-Label: Healing on Ability Cast.
upgrade_resonant_healing,eff_healing_per_cast_scaling,healing,healing_per_cast_scaling,2,power_increase_scaling_coefficient,Quellbedingung (englischer Tooltip): Heal and gain bonus Movement Speed for a short duration when you cast an ability.,passive_item_rule,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: HealingPerCast. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für HealingPerCast. Scale.Type: power_increase.
upgrade_resonant_healing,eff_bonus_move_speed,movement,bonus_move_speed,1.75,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusMoveSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_resonant_healing,eff_regeneration,healing,regeneration,4,hp_per_second,Quellbedingung (englischer Tooltip): Heal and gain bonus Movement Speed for a short duration when you cast an ability.,passive_item_rule,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: Regeneration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Regeneration.
upgrade_resonant_healing,eff_regeneration_scaling,healing,regeneration_scaling,0.04,spirit_scaling_coefficient,Quellbedingung (englischer Tooltip): Heal and gain bonus Movement Speed for a short duration when you cast an ability.,passive_item_rule,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: Regeneration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für Regeneration. Scale.Type: spirit.
upgrade_resonant_healing,eff_regeneration_duration,duration,regeneration_duration,7,seconds,Quellbedingung (englischer Tooltip): Heal and gain bonus Movement Speed for a short duration when you cast an ability.,passive_item_rule,Self_or_source_defined,,,,,7,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: RegenerationDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Regeneration Duration.
upgrade_resonant_healing,eff_bonus_health,healing,bonus_health,90,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_rapid_recharge,eff_cooldown_between_charge_reduction,cooldown,cooldown_between_charge_reduction,30,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,Self_or_source_defined,,,,,,30,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: CooldownBetweenChargeReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Faster Time Between Charges.
upgrade_rapid_recharge,eff_bonus_ability_charges,passive,bonus_ability_charges,2,count,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusAbilityCharges. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Ability Charges.
upgrade_rapid_recharge,eff_cooldown_reduction_on_charged_abilities,cooldown,cooldown_reduction_on_charged_abilities,14,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,Self_or_source_defined,,,,,,14,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: CooldownReductionOnChargedAbilities. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cooldown Reduction For Charged Abilities.
